e09f913173ab2ea1afb75d6f2e6f4ba2	Lacandon religion	Isolated Maya preserving traditional gods and incense burner ceremonies.
8ae966be1df74789f670c583f193c564	Mazatec religion	Mexican tradition famous for María Sabina's mushroom healing ceremonies.
3da310a79461248abb21f481f2431ae3	Mazatec shamanism	Oaxacan practice using sacred mushrooms for healing and divination.
5a7d5d069970092d63dfe3a69ff88a0d	Maximon	Guatemalan syncretic saint combining Maya deity with Catholic imagery.
cd3a99d31dd97fd9a9a3df2224a76f90	Mopan religion	Belizean Maya teaching ch'ulel soul and sacred caves.
31003d31092aeb8f217e2d29d4d07eeb	Pech religion	Honduran tradition with sky deity and shamanic healing practices.
483b8c2af1c2159ea76355eca0960933	Q'eqchi' religion	Guatemalan Maya emphasizing Tzuultaq'a mountain-valley spirits.
0ff77527e28e6fb76554fe83aa147f07	Tzeltal religion	Chiapas Maya teaching nagual animal companions and layered cosmos.
b79a633021b691f8af4103c38e828f0a	Tzotzil religion	Highland Maya tradition teaching layered cosmos and ancestor reverence.
f34bc84e6ad5d8663c4164479887c431	Tzʼutujil religion	Lake Atitlán Maya with Maximón veneration and cofradía system.
7cdaaa60f59400f61effbed5af7ac7e8	Mixe religion	Oaxacan tradition teaching thunder deity and communal tequio labor.
26911a34d953b5b246104249e59192c9	Nagualism	Mesoamerican belief in human-animal spirit companion transformation.
383f833c6554bb5724b1ec274ae429b5	Olmec religion	Foundational civilization teaching jaguar worship and shamanic transformation.
99f90a7265f82fc2d2fde13283a8ee61	Purépecha religion	Tarascan empire tradition with fire worship and unique pantheon.
69e4dda9e5bdab047004a3ab95ed9157	Teotihuacan religion	Ancient city's tradition centering on Feathered Serpent and Storm God.
9f800a05b38b2c4b5c72b1ae02e81871	Tepehuan beliefs	Mexican highland tradition maintaining deer dance and peyote ceremonies.
3cf56a1b5970917a3f9e67702453f454	Tlapanec religion	Guerrero tradition maintaining rain petitions and agricultural ceremonies.
f4fd70dc2769e97c3fa24078a663f15e	Totonac religion	Gulf Coast tradition famous for Voladores flying pole ceremony.
657209d0ab773d3e72baf1bf33e1c739	Zapotec religion	Oaxacan tradition teaching cosmic layers and powerful lightning beings.
7c472b0458c2ff04ffce3a1ff2527358	Mi'kmaq religion	Maritime Canadian tradition teaching Glooscap creator and transformation.
db1026aa6c30f2ce467a4662ea2117c5	Mohawk religion	Iroquois tradition with sky woman creation and Longhouse religion.
1bf1669ff0c4a224aca4978f46fc6bb1	Muisca religion	Colombian highland tradition teaching El Dorado and lake offerings.
48db97a48c3608e8be388c72208f583f	Muzo religion	Colombian emerald-mining culture with unique deity pantheon.
46bd6c3fadc4ecb7251cb21ffa2c5098	Navajo beliefs	Southwestern tradition teaching Holy People and elaborate healing ceremonies.
7b25c9accd882e102a370539d2993b5e	Omaha religion	Plains tradition with sacred pole, vision quests, and sun dance.
46c77d752b3b7fc00d37aadfc134f284	Osage spirituality	Plains tradition teaching Wah'Kon-Tah creator and clan divisions.
1db21ce521055ee6ac2dedf5de5f7e23	Parakanã shamanism	Brazilian tradition with jaguar spirits and intensive trance singing.
a48470145ee20f9aa54686fd116ceee3	Pemon religion	Venezuelan Gran Sabana tradition teaching Makunaima and tepui spirits.
d631352788db4db56336139b9c8aa5bc	Penobscot spirituality	Maine Wabanaki tradition with Glooskap trickster and shamanic practice.
f263d4f3073110e47eed20fc2458d5e1	Pericues religion	Extinct Baja California tradition with distinctive two-god dualism.
63858e9dbe9d6720b7298643709a663b	Piaroa religion	Venezuelan tradition teaching powerful beings and yopo shamanism.
11bf8e28b7a798e8a1552205dee8c39e	Powhatan religion	Virginia Algonquian tradition with Ahone creator and Okeus deity.
5d7d2bcec22ac83e85c683168577b0af	Pueblo religion	Southwestern traditions emphasizing kachinas and corn mothers.
c6e9272d861fc128f5a2aa0ea5f060ee	Acoma Pueblo religion	Sky City tradition maintaining corn mothers and kachina dances.
df76fcf54bfc154f06f3c7c137bc5144	Ancestral Pueblo religion	Ancient southwestern tradition with kivas and rain ceremonies.
d2f2ed013659b826f7fee1bc6bf44932	Puruhá religion	Ecuadorian highland tradition with mountain deity veneration.
16ee87ef0834b67ad9cf0a0fb7dc98bc	Q'ero beliefs	Andean tradition maintaining ayni reciprocity and mountain spirit offerings.
1364141b32db126defa5cab54e589b50	Rikbaktsa beliefs	Brazilian tradition with creator Mayku-yotopo and elaborate ritual life.
0024a9164ab067f6ff15a566704e4511	Seminole religion	Florida tradition preserving Green Corn Ceremony and stomp dance.
b0d0b216bf24751640b7b12232fa1041	Seri religion	Sonoran coastal tradition teaching sea and desert spirit beings.
7219d67c8c77b5bb9c9c83923f1da4d7	Sioux religion	Plains confederation traditions emphasizing Wakan Tanka and sacred pipe.
5f1ac94b8a7d38608b7422730094788a	Lakota religion	Sioux branch teaching White Buffalo Calf Woman and Seven Sacred Rites.
786e32948faed3361daab9d3dff9aa8e	Wocekiye	Lakota "praying" tradition emphasizing pipe ceremony and vision quest.
a15e936f03f13cc48f4a6fbfce25862e	Southeastern Ceremonial Complex (religion of the Mississippian culture)	Mound-building culture with birdman and serpent imagery.
02bf15a9687844ba828a45326288055f	Earth Cult	Mississippian religious manifestation emphasizing earth mother symbolism.
9f3be6854699c728f899e3cec59bb153	Sukianism	Lesser-known Mississippian religious manifestation.
14bc38bb21b2ab532855d0bbaf3a31dc	Taensa religion	Louisiana temple mound culture with sun worship and sacred fire.
5f6569b6783e00e995b7b36a87ea0d70	Taino religion	Caribbean tradition teaching Yúcahu creator and zemí spirit beings.
6743e06e6290c854ee74f2fa5f85b28f	Tairona religion	Colombian Sierra Nevada culture building ceremonial stone cities.
1ef6db41f35c3ea6d76b71b7fef5fb41	Tapirape shamanism	Brazilian tradition with shamanic dreaming and soul protection.
9112fda9352a8d38cc06bdfd3a7c29d3	Tehuelche religion	Patagonian tradition teaching supreme Kóoch and hunting spirits.
162af374100e338a9214ed5dcfd2e8eb	Ticuna shamanism	Amazonian tradition with yagé visions and jaguar transformation.
a3bfbe70b1d9d6c88ac94d877b920bfb	Toba religion	Argentine Chaco tradition with creator and shamanic tobacco healing.
f5fbc28a7600c14b1979f4f4b6a50c16	Tlingit religion	Alaska Panhandle tradition teaching Raven creator and potlatch ceremonies.
19522ae4d4232f5d6790185aee553db6	Wai-Wai religion	Guyanese tradition with creator Mauari and vision quest shamanism.
790e6ca8affb104c709099e65abd0de1	Wapishana religion	Guyana-Brazil borderland tradition with creator and sky spirits.
3ea55fbfdf43316b027d4d5e3a48c5c1	Warao religion	Venezuelan delta tradition teaching canoe spirits and shamanic tobacco.
b57f02588cbed2017c89ff55a73e3c0b	Washat Dreamers Religion	Columbia Plateau revival teaching dreamer-prophets and sacred dances.
af810b9602d7ee39d0a2a3eb4499f289	Wayuu religion	Colombian-Venezuelan Guajira tradition with Maleiwa creator and spirits.
fcaf00533b472684e6160a633ec5c7ef	Wyandot religion	Huron tradition teaching sky creator and elaborate condolence ceremonies.
08170b0efa5bc895cb5b8d438a0c876e	Yaqui religion	Mexican tradition synthesizing Sonoran beliefs with Catholic elements.
bc041bbef2fac1c995a6eeb6af5f12f8	Yaruro religion	Venezuelan plains tradition teaching creator Puana and flood mythology.
ea9609526475170b6f77599099b07f33	Austroasiatic	Southeast and South Asian traditions of Austroasiatic language speakers.
269717217166a64c30f86008b57baf2c	Asur religion	Indian tribal tradition venerating nature spirits and practicing iron-smelting rituals.
594052d15a674139f39ef063eb3d323b	Birhor traditional religion	Indian forest tradition with nature spirits and hunting ceremonies.
349b9b0a97ddf90d0c19e327682b71a8	Bru religion	Vietnamese-Laotian highland tradition with ancestor and spirit veneration.
dc25448e8909178ba94e98f362d63329	Vietnamese folk religion	Syncretic tradition blending Buddhism, Taoism, and Confucianism.
0c39db426ff30bf21f0c2ae2c2fc0937	Cá Ông worship	Vietnamese coastal cult venerating whales as sacred protectors.
206e4bc169ab3c0a04c8fb77b34f43de	Đạo Mẫu	Vietnamese goddess worship tradition with spirit possession and mediumship.
44615bf5b242ba4eced249df07e5c65b	Four Palaces	Đạo Mẫu pantheon of goddesses governing four cosmic realms.
8f9eb5509d5c420188f0a50475c44d81	Thánh Trần worship	Vietnamese cult honoring deified Trần dynasty princes.
4c6066f78a54ea91051f92d6123ea13a	Ka Niam Khasi	Meghalayan tradition teaching creator U Blei and matrilineal customs.
329df4d42f8e672f6c3a7854a8d64d92	Mon religion	Historical Buddhist tradition of Mon people with distinctive practices.
268b0e8b5ce3b61a8f5b3314f162ca97	Muong ethnic religion	Vietnamese highland tradition venerating ancestors and nature spirits.
cd9f7f24ddbc4569e36836e35f2286fc	Nicobarese traditional religion	Andaman Islands animism with spirits and shamanic practices.
9d6c2855e0dfc1943e1bd7dd9c3efff9	Nocte religion	Northeastern Indian tradition with spirit worship and animal sacrifice.
809a158384523325e79c1a40450c4671	Ka Niamtre	Jaintia traditional religion teaching supreme deity and clan rituals.
040e817d78f5ea187e58550824016de5	Paoch animism	Cambodian Mnong tradition with nature spirits and buffalo sacrifice.
176c6a272da422419f646241a6ce57dc	Sari Dharam	Indian Sarna tribal religion teaching sacred groves and nature worship.
d05c92922bf1aad290ba7a73b1a4fc53	Sarnaism	Adivasi tradition emphasizing sacred sal groves and nature deity worship.
64844123340fb91290f3ce4e0afa3a6c	Senoi ethnic religion	Malaysian aboriginal tradition with dream interpretation and spirit beliefs.
0665414fbf519db5dab93b357dfb6984	Sora traditional beliefs	Odisha tribal tradition with elaborate funeral dialogues with dead.
995f05a02b1932b2b6a9c23c0bdf4641	Tampuan animism	Cambodian highland tradition with nature spirits and rice rituals.
13b62b4f6f26e862b684d37ec1078f28	Ta Oi animism	Laotian-Vietnamese highland tradition venerating spirits and ancestors.
8d44c73ecae443ac12e90eb4cb0d61e8	Wancho religion	Northeastern Indian tradition with head-hunting past and spirit beliefs.
2d76ce6ae489f64abd0ee5cd605f292b	Austronesian	Island Southeast Asia and Pacific traditions of seafaring peoples.
c371816b5c9345c0b72867f4385f6f67	Amis native religion	Taiwanese indigenous tradition venerating Kawas spirits and ancestors.
c0a9801821efc9c722826bc1a558ed7c	Aliran Kepercayaan	Indonesian indigenous spiritual movements recognized by state.
bfb684018ac6965673cd9dbc889c078e	Adat Pu'un	Sundanese indigenous tradition maintaining ancestral customs and rituals.
89851e503a15b30d306d1ce7bfd61d4f	Aluk	Torajanese tradition teaching elaborate funeral rites and ancestor houses.
76755ea3765366ae629f320d5fea38fe	Batak Parmalim	Sumatran indigenous religion teaching Debata Mulajadi supreme deity.
c6e2d461cfe40bf53cff203596207ea8	Dayak religion	Bornean indigenous traditions with nature spirits and headhunting past.
3e4ea848707d2e8221ae2cea7d7381a2	Kaharingan	Official Dayak religion emphasizing Ranying Hatala supreme deity.
54a3cedb0ebf82148334444b63647cf4	Jingi Tiu	Sumbanese traditional religion venerating Marapu ancestors and spirits.
35c7495035b9c8d2cf9428a56570c15c	Kejawèn	Javanese mystical tradition blending Islam with pre-Islamic Hindu-Buddhist elements.
8a2c768ffb65184eae2a7e5ce2e4ede2	Kapitayan	Ancient Tagalog animistic tradition with bathala deities and nature spirits.
7da8a5cd2a599aad46fb0152db5606c2	Kangeanese religion	Indonesian island tradition mixing Islam with indigenous practices.
032eefa5af9af4cca0da66040df52545	Karo Pemena	Sumatran Batak indigenous tradition teaching Dibata Guru supreme deity.
fb144e44b5ab5786d0bb13c5874fe345	Kendayan religion	Bornean Dayak tradition with agricultural rituals and spirit beliefs.
96073b2989368f11940b40ede65d46dc	Marapu	Sumbanese ancestral religion emphasizing reciprocity with spirit world.
baf9952fa3e537ee551dfacee8a4bf9c	Rejang religion	Sumatran tradition venerating ancestors and practicing elaborate rituals.
52c578fa66e36bd5d582f42157c129c2	Rotenese religion	Eastern Indonesian tradition teaching creator Lamatua and ritual speech.
0befb36d91dce892c04d90b556acab64	Saminism Movement	Javanese peasant movement teaching resistance through mysticism.
0d31bfc8fd91d18ee2ee447dad798b28	Sangirese religion	North Sulawesi tradition blending Christianity with ancestral customs.
1f018ef4c066841667f01767b41e4e15	Sumbawa religion	Indonesian island tradition mixing Islam with indigenous spirit beliefs.
473e8bc44106d934b37d4ca85d62f027	Sundanese Wiwitan	West Javanese indigenous tradition venerating Sang Hyang Kersa creator.
8a4a07802b511816ea10e65a13eb36c7	Wai Apu religion	Timorese tradition emphasizing sacred water and ancestral spirits.
3200f942e9f2cdcb8806b63bd6f1bc2f	Carolinian religion	Micronesian tradition teaching navigation spirits and clan ancestors.
e1d8d8bf81adad5a0188f9d724a53554	Chamorro religion	Guamanian tradition teaching Puntan creator and ancestral taotaomona spirits.
f333e2ecef7e2d08013fe9951242506f	Chuukese religion	Micronesian tradition with sky deities and clan spirits.
babc38b050b0e041718456f689d23728	Dayawism	Mindanao indigenous religion blending animism with agricultural rituals.
cc1cfa2f2bd50b25e54cd4042c2cfbff	Batak folk religion	Philippine Palawan tradition with nature spirits and shamanic healing.
6052847c30fb95464a54110bdc5f0678	Bicolano religion	Philippine tradition venerating Gugurang volcano deity and ancestors.
536ab57fa5bc19b019b1e1b9aa273e69	Blaan folk religion	Mindanao highland tradition with supreme Melu and spirit beliefs.
044abdaa324dd6f12242d60206ad8d88	Capiznon folk religion	Philippine tradition blending Catholic and indigenous spirit beliefs.
574fbf311256541a8fab55cae36c20c6	Cuyunon folk religion	Palawan tradition maintaining spirit world and healing practices.
98f60f956f1ae5c8ce4c11003688a7f9	Gaddang folk religion	Northern Philippine tradition with supreme Nanolay and nature spirits.
76135fabb7671fd6a5de415d8838d241	Ifugao folk religion	Philippine rice terrace culture venerating Kabunian and ancestor bulol.
561ded969abc6dde6f2f7eda91aa06a8	Ilocano folk religion	Northern tradition venerating Parsua creator and ancestral anito spirits.
8dce2b5583b5c80515090b3e9eb08cee	Itneg folk religion	Cordillera tradition with supreme deity and ancestor veneration.
6ad00d8febf4c3cf09479b889e70946a	Kalinga folk religion	Philippine headhunting tradition with spirit beliefs and body art.
90b1e1b1c1f7d39d62761e6818f0d89e	Kankanaey folk religion	Cordillera tradition teaching Kabunian deity and ancestor rituals.
cef912d99b8c9d6d76c95a9278d1fc4c	Karay-a folk religion	Visayan tradition blending Catholic saints with indigenous spirits.
f1c1a3b85a2b064c839febc15736a805	Mangyan folk religion	Mindoro indigenous traditions with various spirit hierarchies.
496500eace3de2e12ecc20b107906584	Palawan folk religion	Island traditions emphasizing nature spirits and shamanic healing.
f05fffd0a24aa9a5d24cfdd775a413cc	Pangasinan folk religion	Northern tradition venerating Ama-Gaoley creator and nature deities.
5ecf6343a97ed26f3b0307b86e1030e4	Philippino Witchcraft	Folk magical beliefs in aswang shapeshifters and supernatural beings.
1595b956b4c8c19870df5d3f6f82f925	Sama Bajau folk religion	Sea nomad tradition with ocean spirits and boat rituals.
363cc2c29fffe0a4b74d9217489dff2c	Sambal folk religion	Central Luzon tradition blending Catholic and indigenous spirit beliefs.
b66afcbd944efaa746ad9ee42b78d671	Subanon folk religion	Mindanao tradition teaching Diwata Migbebaya supreme deity.
375c08995dbf811f7eab35de76850444	Tagalog religion	Luzon tradition teaching Bathala creator and diwata nature spirits.
32b851b038b05e3af42ab53a009dbe4e	Tagbanwa folk religion	Palawan tradition venerating Mangindusa creator and nature spirits.
a48694b26f7a9a2191b31f8751612dfd	Pulahan	Philippine syncretic movement blending folk religion with messianic themes.
f0e2547d36771324bad9aa6b7680e4d8	Tboli folk religion	Mindanao tradition with creator Kadaw La Sambad and dream beliefs.
32ce7eb8ad4be898925bb90eababd262	Teduray folk religion	Mindanao tradition emphasizing equality and Minaden supreme being.
5354ed0fdab9a1969bd73fbe65450c2e	Visayan folk religion	Central Philippine tradition venerating Kan-Laon and nature diwata.
5710a153f7f9fc1dc14914728fe70c1e	Hawaiian religion	Polynesian tradition teaching akua gods, mana power, and kapu system.
ed2b8dc6be70f7997a89756721257b4b	Jarai religion	Vietnamese highland tradition with water buffalo sacrifice and jar burials.
d4b91903ecc071325d5d41c57019dc03	Kanakanavu native religion	Taiwanese indigenous tradition with sacred eels and ancestor spirits.
cf298eeb8292174acee58363b40f9ce7	Malaysian folk religion	Syncretic practices blending Islam, Buddhism, and indigenous animism.
1e5c21e117d7d535e4fda953fdab6310	Datuk Keramat	Malaysian cult venerating local guardian spirits at shrines.
90cc3dca6d76abbbbb4bf815ce5b7e91	Jakun religion	Malaysian aboriginal tradition with nature spirits and shamanic healing.
7597e10886acab85abf934f9ef35afe9	Pengarap Iban	Bornean dream interpretation tradition with augury and spirit guidance.
e364f965397a539069c9923de7943991	Melanau religion	Sarawakian coastal tradition with nature spirits and elaborate rituals.
3e5f086c481aa9bfa4d14335fe8bc7a4	Momolianism	Sabahan indigenous revival movement teaching traditional Kadazan-Dusun beliefs.
b83e73707dba7fa5a5a44fa5b43bf52f	Murut religion	Bornean tradition with headhunting past and elaborate death rituals.
f76048e459187bd8bcef474eb447de64	Orang Kanaq religion	Malaysian aboriginal tradition with forest spirits and shamanism.
de9ff0dffdd94e8018727675108faa0e	Orang Seletar religion	Malaysian sea nomad tradition venerating ocean and beach spirits.
2d134a65f1f604774dc688a6ab68d1de	Semai religion	Malaysian aboriginal tradition teaching thunder deity and dream beliefs.
136ffc4bfc2b8c0fdcd4e3d344be77fa	Semaq Beri religion	Malaysian aboriginal tradition with forest spirits and shamanic healing.
2f27c7c202531f8c6e7ea59407d6e9c0	Temuan religion	Malaysian aboriginal tradition venerating Moyang creator and nature spirits.
188957aaf92b916dca7475053d58a9fc	Māori religion	Polynesian tradition teaching Ranginui sky father and Papatuanuku earth mother.
1a7a84cffc7ffe8cd1a7a6f15917e375	Nauruan indigenous religion	Micronesian tradition with ancestral spirits and ocean deities.
01d5c99bc8df8ed3ab0f3e5c677a9662	Paiwan shamanism	Taiwanese indigenous tradition with hereditary chiefs and ancestor worship.
2828072ca33d0bfb7cc3a17e78f59313	Sakizaya native religion	Taiwanese tradition maintaining fire god worship and harvest rituals.
2e7c4efd84391d78220d2d9d18507f87	Taivoan animism	Plains Taiwanese aboriginal tradition with nature and ancestor spirits.
56a64e280aadc1e9f05a67c0f192c7cc	Tala-ē-fonua	Tongan traditional religion teaching Tu'i Tonga divine kingship.
a63609aed42331ac7dcf1ef8a6cf2b30	Tao native religion	Taiwanese Orchid Island tradition teaching creator and fishing spirits.
fcdca850744d1466e147a0992a53b701	Caucasian	Indigenous religions of Caucasus mountain peoples.
d770a1b3613b7901e260ee0a547ad1f1	Khabzeism	Circassian ethnic religion teaching ancient pantheon and warrior ethos.
4e5b81f8ed286b26702a65e716748ab5	Vainakh religion	Chechen-Ingush indigenous tradition with thunder deity and tower shrines.
a13b0335718fa720586deb96847ae35f	Dravidian	South Indian indigenous traditions of Dravidian-speaking tribal peoples.
a130bdb3e990087b9f3aa248a7d70fde	Khond traditional religion	Odisha tribal religion practicing earth goddess worship and sacrifice.
b7ed4f8767dcb7207f22cf37891d0ef5	Kota religion	Nilgiri hill tradition with buffalo deity and ironworking ceremonies.
27f88f698b163d22d454beb8244c62b6	Koyapunem	Koya tribal religion with nature spirits and agricultural rituals.
ec44f13ffffcf709c1e904ac4e8931a2	Sauria Paharia religion	Jharkhand tribal tradition venerating Dharam deity and sacred groves.
976e84b40b5a0d47d553a0900264ab59	Toda religion	Nilgiri pastoralist tradition teaching sacred buffalo and dairy rituals.
e6def9fbb623f32485cf50cde1017b2c	Indo-European	Diverse traditions of Indo-European-speaking peoples worldwide.
55632edfba46b36c3697d201bb38bccf	European shamanism	Northern and Baltic indigenous ecstatic traditions.
cb1bcbed4c90876c2cc775a726bf4a49	Benandanti	North Italian visionary tradition battling witches in spirit realm.
45fcddd716534fa53e5c420ffe14d58b	Kalashism	Hindukush polytheistic tradition teaching creator Dezau and pure/impure divisions.
0448779774ed1e4f1062de133f76a2a2	Nagpuria religion	Jharkhand tribal tradition venerating Sing Bonga and nature deities.
da11e188ceafff1209a600b22236037a	Punjabi folk religion	North Indian syncretic practices blending Sikhism, Hinduism, and Sufism.
ea8e977fd1d9250ed513e9447a0bfd38	Tharu religion	Terai belt tradition venerating forest spirits and practicing shamanism.
d601e1b3c5800ef75f63ce200599cc89	Matagi spirituality	Japanese mountain hunter tradition venerating yama-no-kami mountain deity.
c288d5b65432230bc73ef78cb05070ee	Shinto	Japanese indigenous tradition venerating kami spirits and nature.
b377a8134f5490dc11e2296c1a92f7fc	Shinbutsu-shugo	Syncretic blending of Shinto and Buddhism throughout Japanese history.
c283ee57fbcd1a1c9e2d18d88c8ecf5f	Ebisu Cult	Popular worship of Ebisu god of fishermen, commerce, and fortune.
b30baf07833c49be2142daa0f4d8fe16	Gion cult	Worship of Gozu Tenno deity associated with plague prevention.
adde65ce2d8838cf0f35ab225f285502	Fujiko	Mount Fuji pilgrimage cult teaching ascent as spiritual purification.
8808a86475b73e8a7a212587a0a87931	Rokugō Manzan	Yamabushi mountain asceticism blending Shinto with esoteric Buddhism.
21cdfc788a53e3ce0d6f912ec129a924	Sect Shinto	Meiji-era new religious movements with Shinto characteristics.
6cfdc346e6e94d83a61cd49ec0d9950d	Fukko	"Restoration Shinto" emphasizing pure ancient practices without Buddhism.
cf5341723a2c011fad27d7e35b169670	Taikyō	Great Teaching Institute promoting state Shinto nationalist ideology.
f950d0e41795f4536622710609d4c7d2	Izumo-taishakyo	Sect centered on Izumo Grand Shrine emphasizing nation-building kami.
1d79ef9cc8db576a97f091efc4d0afee	Jingukyo	Imperial shrine-centered sect teaching emperor veneration.
a6534774b50b9908cbc8f44dc3493146	Juka	Confucian-influenced Shinto emphasizing ritual propriety and ethics.
3e8b68957176704a0475cbd736d2c79f	Suika	Syncretic sect blending Shinto with Confucian and Daoist philosophy.
8fa5932e05e0c08c31e8cbfdb5fece95	Taiseikyō	"Great Accomplishment" sect teaching harmonious living with kami.
26d40643bdf2f1eead4819d058c2b013	Konkōkyō	Modern sect teaching Tenchi Kane no Kami and mediator tradition.
12de0ef16fc3ba478f7d4c47cd6b16b7	Ontake-kyō	Mount Ontake worship sect emphasizing mountain pilgrimage.
da91436c7ad270ef5e99b934a6ea95a5	Oomoto	Spiritualist new religion teaching world renewal and divine revelation.
379612bf8827dca178e200ef662f7511	Kurozumikyō	Sect teaching sun deity Amaterasu worship and spiritual healing.
c8dd5e951a2c755739834cc0dfa5aba9	Shugendō	Mountain asceticism blending Shinto, Buddhism, and shamanic practices.
e3b2300befe75cc356ed10cc5f12bada	Shrine Shinto	Mainstream tradition centered on local and imperial shrine worship.
ab3b7b40a16e574b2dd2e30a28a0b260	Association of Shinto Shrines	Postwar organization coordinating most Japanese shrines.
2fe158631546caeaebb107343040a5fc	Kokugaku	"National Learning" movement emphasizing ancient Japanese texts and spirit.
19b198661b0d53c2859424de13837f8d	State Shinto	Prewar government system promoting emperor worship and national unity.
03c7e4f95422d3b29f81003a6b694958	Muism	Korean shamanism emphasizing spirit possession and mudang mediums.
8e09819ee99f69bdb3501248289d4152	Gasin faith	Korean household deity worship maintaining family shrines.
6834daa9b93a1f35c741fc5c56cce71b	Ryukyuan religion	Okinawan indigenous tradition with priestess noro and ancestor worship.
1d97203e01cb898db07d5f91124a3aac	Australian Aboriginal religion	Indigenous Australian traditions teaching Dreamtime and ancestral beings.
5472a589a6a9e5434244a0f907f109af	Gamilaraay dreaming	NSW Aboriginal cosmology teaching creator Baiame and sky heroes.
77914692e5b4c04de80cdcd4533fa181	Tasmanian Aboriginal spirituality	Island traditions with unique cosmology largely lost to colonization.
8c6dc1a7f9d8dbb94f1a6a965fd6453d	Dumo spirituality	Australian tradition (specific details unclear in sources).
7d275103ac4a2481e283b3e329cced4e	Fijian ancient religion	Polynesian-Melanesian tradition teaching ancestral spirits and sacred chiefs.
c2cf792aaf491db778f057bffca9370d	Fore traditional beliefs	PNG highland tradition with sorcery beliefs and mortuary practices.
40f1c022308b8f5ca3d5061f4e9fefef	Kaluli religion	PNG tradition teaching forest spirits and ritual weeping songs.
d21dfd4b0c0e6446cc01f520ab54b803	Kanak traditional beliefs	New Caledonian tradition venerating ancestors and maintaining clan totems.
eba2b5030d7ebb4585ca22738ddf7cd0	Korowai religion	PNG tree-dwelling tradition with spirit beliefs and mortuary cannibalism.
e39a6d150f2e4b30241e0815f5f3ae35	Trobriand traditional beliefs	PNG island matrilineal tradition with yam magic and baloma spirits.
74866c76ee0d384ffd2a77cde504cced	Urapmin traditional beliefs	PNG tradition teaching ancestral spirits and moral cosmology.
fc9866bd2ef25c5a4746febd8b05a180	Negrito	Southeast Asian and Andaman indigenous hunter-gatherer traditions.
6d9bb9fb2ac9d605a8163cdb404b65de	Aeta religion	Philippine Negrito tradition teaching Apo Namalyari creator and forest spirits.
103e4ab1a79913f645de28169b672874	Ati animism	Philippine Negrito tradition with nature spirits and shamanic healing.
08084ab4ad5b07b4af2f000a4dd45062	Onge native religion	Andaman Islands tradition with creator Puluga and ancestor veneration.
47974263e497147fde878b8c44628181	Semang animism	Malaysian Negrito tradition teaching thunder deity Karei and dream souls.
cf37916796bedb2573f4f8fd5189abcd	Vedda original religion	Sri Lankan aboriginal tradition venerating Nae Yaku spirits.
26190d915637b41c986081ad8877bbce	Paleosiberian	Ancient Siberian indigenous traditions of non-Turkic/Tungusic peoples.
e07110a623f2a5c2b28324220fd9b0b7	Ainu religion	Hokkaido indigenous tradition teaching kamuy spirits and bear ceremony.
0e17d5690bcebac56e20f04d05bb4441	Koryak religion	Kamchatka tradition with Raven creator and reindeer herding rituals.
215083dc52dbb40ac98cef9cdbd039e3	Itelmen religion	Kamchatka tradition teaching Kutkh creator and volcanic spirits.
5aca143fef8521e71f1e4e57f5701e88	Nivkh traditional religion	Sakhalin-Amur tradition with bear festival and clan spirits.
848f73aa4431871756c0944475cf7f39	Yukaghir shamanism	Northeastern Siberian tradition with elk spirits and soul beliefs.
c01b1ccb00ffa462eb9f3a03f80126fe	Sino-Tibetan	Tibeto-Burman and Sinitic traditions across Himalayas and China.
07cf01e98ef7e28c83f48944370efa1e	Banrawat religion	Limbu tradition venerating nature deities and practicing shamanism.
09a5b0777676bcf6eaf71d3af57c2653	Bathouism	Bodo religion worshiping Bathou supreme deity represented by siju plant.
b29715c44f3fa0162cfc3693d338a8d3	Benzhuism	Bai ethnic religion venerating benzhu patron deities and local spirits.
bab2d48b322487d70bf580df405317ab	Biate animism	Mizoram-Manipur tradition with nature spirits and shamanic practices.
a558d874437223e737d1714aadfea1bb	Bimoism	Yi tradition with bimo priests practicing ritual and divination.
4621ca98fceedd6928382d071ba89678	Bon	Tibetan tradition blending pre-Buddhist shamanism with Buddhist elements.
fa2e89a7a4f325ce597f3526e0a4fc77	Dongba	Naxi pictographic tradition with shamanic priests and rich mythology.
03e3f7be5c40d1439aeefbe4442abaf7	Hangui	Qiang shamanic tradition with female practitioners and nature spirits.
3ad39165a9215a6ea84648c2591cfda7	Burmese folk religion	Syncretic tradition blending Buddhism with nat spirit worship.
8c0769c5aba63988bf1725145f6a702e	Lisu religion	Yunnan-Myanmar tradition teaching sky deity and ancestral spirits.
db6dec7c81a3644adba5c571e2423439	Chang Naga animism	Northeastern Indian headhunting tradition with spirit beliefs.
10f1a3354f9b5bf4e64a2edd8e13e1e9	Chutia religion	Assamese tradition venerating Kundil Māmā and nature deities.
0d31fe62b8b320bd31be9b2825ed1e70	Chinese folk religion	Popular religion blending ancestors, gods, spirits, and cosmic forces.
40d669be08787c5b3a05a60776e7de4c	Ancestor Worship	Veneration of deceased family members and clan founders.
579ff477aeb8a12456a2b568d2c2b8c2	Chinese folk religion in Southeast Asia	Diaspora adaptation maintaining temples, festivals, and deity worship.
cb2c729d749499f8f4e616011cde981f	Faism	Miao tradition emphasizing spirit mediumship and healing practices.
d5d721335adee620401338920609b9f3	Mazu worship	Chinese coastal goddess cult protecting seafarers and fishermen.
